 "s" , "viafid" ,
 "http://data.cervantesvirtual.com/person/12117" , "http://viaf.org/viaf/81320628" ,
 "http://data.cervantesvirtual.com/person/12118" , "http://viaf.org/viaf/29569013" ,
 "http://data.cervantesvirtual.com/person/12120" , "http://viaf.org/viaf/56751672" ,
 "http://data.cervantesvirtual.com/person/12158" , "http://viaf.org/viaf/48165991" ,
 "http://data.cervantesvirtual.com/person/12169" , "http://viaf.org/viaf/39544280" ,
 "http://data.cervantesvirtual.com/person/12174" , "http://viaf.org/viaf/232615448" ,
 "http://data.cervantesvirtual.com/person/12175" , "http://viaf.org/viaf/59194295" ,
 "http://data.cervantesvirtual.com/person/12196" , "http://viaf.org/viaf/99899603" ,
 "http://data.cervantesvirtual.com/person/12199" , "http://viaf.org/viaf/34670611" ,
 "http://data.cervantesvirtual.com/person/122" , "http://viaf.org/viaf/120700777" ,
 "http://data.cervantesvirtual.com/person/28170" , "http://viaf.org/viaf/120700777" ,
 "http://data.cervantesvirtual.com/person/1220" , "http://viaf.org/viaf/73898176" ,
 "http://data.cervantesvirtual.com/person/12221" , "http://viaf.org/viaf/1760082" ,
 "http://data.cervantesvirtual.com/person/12228" , "http://viaf.org/viaf/59077193" ,
 "http://data.cervantesvirtual.com/person/12247" , "http://viaf.org/viaf/12460894" ,
 "http://data.cervantesvirtual.com/person/12279" , "http://viaf.org/viaf/87411562" ,
 "http://data.cervantesvirtual.com/person/12294" , "http://viaf.org/viaf/93083246" ,
 "http://data.cervantesvirtual.com/person/123" , "http://viaf.org/viaf/76396892" ,
 "http://data.cervantesvirtual.com/person/12325" , "http://viaf.org/viaf/239933997" ,
 "http://data.cervantesvirtual.com/person/12327" , "http://viaf.org/viaf/55899253" ,
 "http://data.cervantesvirtual.com/person/12350" , "http://viaf.org/viaf/46668158" ,
 "http://data.cervantesvirtual.com/person/12362" , "http://viaf.org/viaf/78707541" ,
 "http://data.cervantesvirtual.com/person/12368" , "http://viaf.org/viaf/181037851" ,
 "http://data.cervantesvirtual.com/person/12370" , "http://viaf.org/viaf/49316848" ,
 "http://data.cervantesvirtual.com/person/12378" , "http://viaf.org/viaf/44551216" ,
 "http://data.cervantesvirtual.com/person/12393" , "http://viaf.org/viaf/195076227" ,
 "http://data.cervantesvirtual.com/person/12397" , "http://viaf.org/viaf/87131522" ,
 "http://data.cervantesvirtual.com/person/124" , "http://viaf.org/viaf/59113203" ,
 "http://data.cervantesvirtual.com/person/12400" , "http://viaf.org/viaf/29871692" ,
 "http://data.cervantesvirtual.com/person/12417" , "http://viaf.org/viaf/51706656" ,
 "http://data.cervantesvirtual.com/person/12482" , "http://viaf.org/viaf/111417231" ,
 "http://data.cervantesvirtual.com/person/12484" , "http://viaf.org/viaf/254980142" ,
 "http://data.cervantesvirtual.com/person/12494" , "http://viaf.org/viaf/93388809" ,
 "http://data.cervantesvirtual.com/person/12498" , "http://viaf.org/viaf/27318396" ,
 "http://data.cervantesvirtual.com/person/12505" , "http://viaf.org/viaf/112332130" ,
 "http://data.cervantesvirtual.com/person/12506" , "http://viaf.org/viaf/72196922" ,
 "http://data.cervantesvirtual.com/person/12512" , "http://viaf.org/viaf/34802307" ,
 "http://data.cervantesvirtual.com/person/1252" , "http://viaf.org/viaf/59210592" ,
 "http://data.cervantesvirtual.com/person/1253" , "http://viaf.org/viaf/56611857" ,
 "http://data.cervantesvirtual.com/person/12545" , "http://viaf.org/viaf/8774068" ,
 "http://data.cervantesvirtual.com/person/12551" , "http://viaf.org/viaf/59177542" ,
 "http://data.cervantesvirtual.com/person/12561" , "http://viaf.org/viaf/14843701" ,
 "http://data.cervantesvirtual.com/person/12572" , "http://viaf.org/viaf/46048007" ,
 "http://data.cervantesvirtual.com/person/12576" , "http://viaf.org/viaf/86920121" ,
 "http://data.cervantesvirtual.com/person/126" , "http://viaf.org/viaf/12309145" ,
 "http://data.cervantesvirtual.com/person/12620" , "http://viaf.org/viaf/61588636" ,
 "http://data.cervantesvirtual.com/person/12631" , "http://viaf.org/viaf/33279684" ,
 "http://data.cervantesvirtual.com/person/12633" , "http://viaf.org/viaf/59269676" ,
 "http://data.cervantesvirtual.com/person/12635" , "http://viaf.org/viaf/22859340" ,
 "http://data.cervantesvirtual.com/person/12646" , "http://viaf.org/viaf/14061027" ,
 "http://data.cervantesvirtual.com/person/12651" , "http://viaf.org/viaf/100198157" ,
 "http://data.cervantesvirtual.com/person/12653" , "http://viaf.org/viaf/5185163" ,
 "http://data.cervantesvirtual.com/person/12659" , "http://viaf.org/viaf/76361034" ,
 "http://data.cervantesvirtual.com/person/12671" , "http://viaf.org/viaf/59883617" ,
 "http://data.cervantesvirtual.com/person/12682" , "http://viaf.org/viaf/87838723" ,
 "http://data.cervantesvirtual.com/person/12683" , "http://viaf.org/viaf/12145028" ,
 "http://data.cervantesvirtual.com/person/12687" , "http://viaf.org/viaf/100183163" ,
 "http://data.cervantesvirtual.com/person/127" , "http://viaf.org/viaf/59211037" ,
 "http://data.cervantesvirtual.com/person/12707" , "http://viaf.org/viaf/24606215" ,
 "http://data.cervantesvirtual.com/person/12720" , "http://viaf.org/viaf/66562025" ,
 "http://data.cervantesvirtual.com/person/12749" , "http://viaf.org/viaf/66901331" ,
 "http://data.cervantesvirtual.com/person/22976" , "http://viaf.org/viaf/66901331" ,
 "http://data.cervantesvirtual.com/person/12751" , "http://viaf.org/viaf/63024425" ,
 "http://data.cervantesvirtual.com/person/12753" , "http://viaf.org/viaf/66895616" ,
 "http://data.cervantesvirtual.com/person/22977" , "http://viaf.org/viaf/66895616" ,
 "http://data.cervantesvirtual.com/person/12756" , "http://viaf.org/viaf/59270736" ,
 "http://data.cervantesvirtual.com/person/12757" , "http://viaf.org/viaf/49323461" ,
 "http://data.cervantesvirtual.com/person/12762" , "http://viaf.org/viaf/51106791" ,
 "http://data.cervantesvirtual.com/person/12781" , "http://viaf.org/viaf/86641061" ,
 "http://data.cervantesvirtual.com/person/12790" , "http://viaf.org/viaf/22176484" ,
 "http://data.cervantesvirtual.com/person/128" , "http://viaf.org/viaf/56650576" ,
 "http://data.cervantesvirtual.com/person/12831" , "http://viaf.org/viaf/47075611" ,
 "http://data.cervantesvirtual.com/person/12838" , "http://viaf.org/viaf/40711922" ,
 "http://data.cervantesvirtual.com/person/12847" , "http://viaf.org/viaf/69093047" ,
 "http://data.cervantesvirtual.com/person/12917" , "http://viaf.org/viaf/21119991" ,
 "http://data.cervantesvirtual.com/person/12944" , "http://viaf.org/viaf/18013086" ,
 "http://data.cervantesvirtual.com/person/12962" , "http://viaf.org/viaf/56909656" ,
 "http://data.cervantesvirtual.com/person/12969" , "http://viaf.org/viaf/39604600" ,
 "http://data.cervantesvirtual.com/person/1298" , "http://viaf.org/viaf/87739349" ,
 "http://data.cervantesvirtual.com/person/12988" , "http://viaf.org/viaf/66580340" ,
 "http://data.cervantesvirtual.com/person/12992" , "http://viaf.org/viaf/57664094" ,
 "http://data.cervantesvirtual.com/person/12998" , "http://viaf.org/viaf/12677267" ,
 "http://data.cervantesvirtual.com/person/13" , "http://viaf.org/viaf/39390815" ,
 "http://data.cervantesvirtual.com/person/130" , "http://viaf.org/viaf/100165227" ,
 "http://data.cervantesvirtual.com/person/1301" , "http://viaf.org/viaf/53350478" ,
 "http://data.cervantesvirtual.com/person/13010" , "http://viaf.org/viaf/101686346" ,
 "http://data.cervantesvirtual.com/person/13011" , "http://viaf.org/viaf/17262962" ,
 "http://data.cervantesvirtual.com/person/13015" , "http://viaf.org/viaf/32029228" ,
 "http://data.cervantesvirtual.com/person/1302" , "http://viaf.org/viaf/9841818" ,
 "http://data.cervantesvirtual.com/person/13023" , "http://viaf.org/viaf/172924548" ,
 "http://data.cervantesvirtual.com/person/13024" , "http://viaf.org/viaf/7659883" ,
 "http://data.cervantesvirtual.com/person/13026" , "http://viaf.org/viaf/143640771" ,
 "http://data.cervantesvirtual.com/person/13032" , "http://viaf.org/viaf/4963747" ,
 "http://data.cervantesvirtual.com/person/13035" , "http://viaf.org/viaf/19689428" ,
 "http://data.cervantesvirtual.com/person/13039" , "http://viaf.org/viaf/100257812" ,
 "http://data.cervantesvirtual.com/person/13054" , "http://viaf.org/viaf/40322398" ,
 "http://data.cervantesvirtual.com/person/13055" , "http://viaf.org/viaf/100187324" ,
 "http://data.cervantesvirtual.com/person/13059" , "http://viaf.org/viaf/41963167" ,
 "http://data.cervantesvirtual.com/person/13060" , "http://viaf.org/viaf/27984136" ,
 "http://data.cervantesvirtual.com/person/13064" , "http://viaf.org/viaf/46840730" ,
 "http://data.cervantesvirtual.com/person/13067" , "http://viaf.org/viaf/66475313" ,
 "http://data.cervantesvirtual.com/person/131" , "http://viaf.org/viaf/87468265" ,
 "http://data.cervantesvirtual.com/person/13105" , "http://viaf.org/viaf/87176648" ,
 "http://data.cervantesvirtual.com/person/13108" , "http://viaf.org/viaf/53621235" ,
 "http://data.cervantesvirtual.com/person/13143" , "http://viaf.org/viaf/51857202" ,
 "http://data.cervantesvirtual.com/person/1317" , "http://viaf.org/viaf/4925902" ,
 "http://data.cervantesvirtual.com/person/13174" , "http://viaf.org/viaf/4965482" ,
 "http://data.cervantesvirtual.com/person/13181" , "http://viaf.org/viaf/65904983" ,
 "http://data.cervantesvirtual.com/person/13187" , "http://viaf.org/viaf/64434818" ,
 "http://data.cervantesvirtual.com/person/132" , "http://viaf.org/viaf/85064176" ,
 "http://data.cervantesvirtual.com/person/1320" , "http://viaf.org/viaf/100175755" ,
 "http://data.cervantesvirtual.com/person/13201" , "http://viaf.org/viaf/9867752" ,
 "http://data.cervantesvirtual.com/person/13208" , "http://viaf.org/viaf/34500878" ,
 "http://data.cervantesvirtual.com/person/13227" , "http://viaf.org/viaf/65180521" ,
 "http://data.cervantesvirtual.com/person/13233" , "http://viaf.org/viaf/1760840" ,
 "http://data.cervantesvirtual.com/person/13256" , "http://viaf.org/viaf/79682273" ,
 "http://data.cervantesvirtual.com/person/13263" , "http://viaf.org/viaf/66489717" ,
 "http://data.cervantesvirtual.com/person/13264" , "http://viaf.org/viaf/13623835" ,
 "http://data.cervantesvirtual.com/person/13265" , "http://viaf.org/viaf/120716809" ,
 "http://data.cervantesvirtual.com/person/13273" , "http://viaf.org/viaf/32149754" ,
 "http://data.cervantesvirtual.com/person/13280" , "http://viaf.org/viaf/77957194" ,
 "http://data.cervantesvirtual.com/person/13281" , "http://viaf.org/viaf/51977401" ,
 "http://data.cervantesvirtual.com/person/13282" , "http://viaf.org/viaf/17226855" ,
 "http://data.cervantesvirtual.com/person/1329" , "http://viaf.org/viaf/73863902" ,
 "http://data.cervantesvirtual.com/person/13292" , "http://viaf.org/viaf/71567051" ,
 "http://data.cervantesvirtual.com/person/13293" , "http://viaf.org/viaf/61602887" ,
 "http://data.cervantesvirtual.com/person/13294" , "http://viaf.org/viaf/39464496" ,
 "http://data.cervantesvirtual.com/person/13302" , "http://viaf.org/viaf/56688005" ,
 "http://data.cervantesvirtual.com/person/13305" , "http://viaf.org/viaf/34452847" ,
 "http://data.cervantesvirtual.com/person/13306" , "http://viaf.org/viaf/96600075" ,
 "http://data.cervantesvirtual.com/person/13308" , "http://viaf.org/viaf/161912280" ,
 "http://data.cervantesvirtual.com/person/13309" , "http://viaf.org/viaf/41861940" ,
 "http://data.cervantesvirtual.com/person/13317" , "http://viaf.org/viaf/2379647" ,
 "http://data.cervantesvirtual.com/person/13322" , "http://viaf.org/viaf/78137914" ,
 "http://data.cervantesvirtual.com/person/13328" , "http://viaf.org/viaf/2657495" ,
 "http://data.cervantesvirtual.com/person/1334" , "http://viaf.org/viaf/4939902" ,
 "http://data.cervantesvirtual.com/person/13359" , "http://viaf.org/viaf/69244452" ,
 "http://data.cervantesvirtual.com/person/13363" , "http://viaf.org/viaf/263008163" ,
 "http://data.cervantesvirtual.com/person/13385" , "http://viaf.org/viaf/114239041" ,
 "http://data.cervantesvirtual.com/person/1339" , "http://viaf.org/viaf/44378326" ,
 "http://data.cervantesvirtual.com/person/13395" , "http://viaf.org/viaf/34610429" ,
 "http://data.cervantesvirtual.com/person/134" , "http://viaf.org/viaf/20632" ,
 "http://data.cervantesvirtual.com/person/1340" , "http://viaf.org/viaf/97353015" ,
 "http://data.cervantesvirtual.com/person/13404" , "http://viaf.org/viaf/61553403" ,
 "http://data.cervantesvirtual.com/person/13409" , "http://viaf.org/viaf/24730977" ,
 "http://data.cervantesvirtual.com/person/13410" , "http://viaf.org/viaf/114660038" ,
 "http://data.cervantesvirtual.com/person/13414" , "http://viaf.org/viaf/73848595" ,
 "http://data.cervantesvirtual.com/person/13417" , "http://viaf.org/viaf/34643062" ,
 "http://data.cervantesvirtual.com/person/13419" , "http://viaf.org/viaf/7490241" ,
 "http://data.cervantesvirtual.com/person/13430" , "http://viaf.org/viaf/8190537" ,
 "http://data.cervantesvirtual.com/person/13431" , "http://viaf.org/viaf/7091" ,
 "http://data.cervantesvirtual.com/person/13451" , "http://viaf.org/viaf/12413248" ,
 "http://data.cervantesvirtual.com/person/13453" , "http://viaf.org/viaf/76315034" ,
 "http://data.cervantesvirtual.com/person/13457" , "http://viaf.org/viaf/5062629" ,
 "http://data.cervantesvirtual.com/person/13461" , "http://viaf.org/viaf/56924620" ,
 "http://data.cervantesvirtual.com/person/13462" , "http://viaf.org/viaf/107011993" ,
 "http://data.cervantesvirtual.com/person/13470" , "http://viaf.org/viaf/135630362" ,
 "http://data.cervantesvirtual.com/person/13499" , "http://viaf.org/viaf/76458514" ,
 "http://data.cervantesvirtual.com/person/13500" , "http://viaf.org/viaf/17217499" ,
 "http://data.cervantesvirtual.com/person/13509" , "http://viaf.org/viaf/12298183" ,
 "http://data.cervantesvirtual.com/person/1351" , "http://viaf.org/viaf/88666393" ,
 "http://data.cervantesvirtual.com/person/13519" , "http://viaf.org/viaf/97833550" ,
 "http://data.cervantesvirtual.com/person/13529" , "http://viaf.org/viaf/100201496" ,
 "http://data.cervantesvirtual.com/person/13542" , "http://viaf.org/viaf/5065490" ,
 "http://data.cervantesvirtual.com/person/13547" , "http://viaf.org/viaf/64220080" ,
 "http://data.cervantesvirtual.com/person/1355" , "http://viaf.org/viaf/7399816" ,
 "http://data.cervantesvirtual.com/person/13569" , "http://viaf.org/viaf/47815636" ,
 "http://data.cervantesvirtual.com/person/13570" , "http://viaf.org/viaf/69711617" ,
 "http://data.cervantesvirtual.com/person/13571" , "http://viaf.org/viaf/87902653" ,
 "http://data.cervantesvirtual.com/person/13572" , "http://viaf.org/viaf/76531232" ,
 "http://data.cervantesvirtual.com/person/13573" , "http://viaf.org/viaf/34630880" ,
 "http://data.cervantesvirtual.com/person/13587" , "http://viaf.org/viaf/61166414" ,
 "http://data.cervantesvirtual.com/person/13589" , "http://viaf.org/viaf/120720965" ,
 "http://data.cervantesvirtual.com/person/13591" , "http://viaf.org/viaf/114579325" ,
 "http://data.cervantesvirtual.com/person/13592" , "http://viaf.org/viaf/76359025" ,
 "http://data.cervantesvirtual.com/person/136" , "http://viaf.org/viaf/39382033" ,
 "http://data.cervantesvirtual.com/person/13604" , "http://viaf.org/viaf/39431113" ,
 "http://data.cervantesvirtual.com/person/13605" , "http://viaf.org/viaf/185584850" ,
 "http://data.cervantesvirtual.com/person/13607" , "http://viaf.org/viaf/100258886" ,
 "http://data.cervantesvirtual.com/person/13611" , "http://viaf.org/viaf/25901837" ,
 "http://data.cervantesvirtual.com/person/13658" , "http://viaf.org/viaf/32161595" ,
 "http://data.cervantesvirtual.com/person/1366" , "http://viaf.org/viaf/31998552" ,
 "http://data.cervantesvirtual.com/person/13663" , "http://viaf.org/viaf/224492445" ,
 "http://data.cervantesvirtual.com/person/13672" , "http://viaf.org/viaf/78771830" ,
 "http://data.cervantesvirtual.com/person/13675" , "http://viaf.org/viaf/111637054" ,
 "http://data.cervantesvirtual.com/person/1368" , "http://viaf.org/viaf/100208092" ,
 "http://data.cervantesvirtual.com/person/13689" , "http://viaf.org/viaf/114926828" ,
 "http://data.cervantesvirtual.com/person/137" , "http://viaf.org/viaf/100176675" ,
 "http://data.cervantesvirtual.com/person/13700" , "http://viaf.org/viaf/34745637" ,
 "http://data.cervantesvirtual.com/person/13703" , "http://viaf.org/viaf/72528174" ,
 "http://data.cervantesvirtual.com/person/13705" , "http://viaf.org/viaf/29824631" ,
 "http://data.cervantesvirtual.com/person/1371" , "http://viaf.org/viaf/43103529" ,
 "http://data.cervantesvirtual.com/person/13710" , "http://viaf.org/viaf/41846928" ,
 "http://data.cervantesvirtual.com/person/13713" , "http://viaf.org/viaf/39156046" ,
 "http://data.cervantesvirtual.com/person/13725" , "http://viaf.org/viaf/10156736" ,
 "http://data.cervantesvirtual.com/person/13727" , "http://viaf.org/viaf/100202172" ,
 "http://data.cervantesvirtual.com/person/13739" , "http://viaf.org/viaf/24405905" ,
 "http://data.cervantesvirtual.com/person/13763" , "http://viaf.org/viaf/37097718" ,
 "http://data.cervantesvirtual.com/person/1378" , "http://viaf.org/viaf/39382430" ,
 "http://data.cervantesvirtual.com/person/13785" , "http://viaf.org/viaf/70556638" ,
 "http://data.cervantesvirtual.com/person/138" , "http://viaf.org/viaf/27078395" ,
 "http://data.cervantesvirtual.com/person/1380" , "http://viaf.org/viaf/4938246" ,
 "http://data.cervantesvirtual.com/person/1381" , "http://viaf.org/viaf/186930001" ,
 "http://data.cervantesvirtual.com/person/1382" , "http://viaf.org/viaf/41835648" ,
 "http://data.cervantesvirtual.com/person/13828" , "http://viaf.org/viaf/54143634" ,
 "http://data.cervantesvirtual.com/person/1383" , "http://viaf.org/viaf/9841962" ,
 "http://data.cervantesvirtual.com/person/1384" , "http://viaf.org/viaf/27162895" ,
