"s","viafid"
"http://datos.bne.es/resource/XX835689","http://viaf.org/viaf/87646810"
"http://datos.bne.es/resource/XX835696","http://viaf.org/viaf/24534235"
"http://datos.bne.es/resource/XX835699","http://viaf.org/viaf/87646852"
"http://datos.bne.es/resource/XX835702","http://viaf.org/viaf/87646868"
"http://datos.bne.es/resource/XX835714","http://viaf.org/viaf/87646909"
"http://datos.bne.es/resource/XX835720","http://viaf.org/viaf/24872757"
"http://datos.bne.es/resource/XX835723","http://viaf.org/viaf/87646913"
"http://datos.bne.es/resource/XX835726","http://viaf.org/viaf/58002866"
"http://datos.bne.es/resource/XX835728","http://viaf.org/viaf/75868139"
"http://datos.bne.es/resource/XX835731","http://viaf.org/viaf/87646921"
"http://datos.bne.es/resource/XX835734","http://viaf.org/viaf/87646950"
"http://datos.bne.es/resource/XX835750","http://viaf.org/viaf/87647021"
"http://datos.bne.es/resource/XX835758","http://viaf.org/viaf/17783100"
"http://datos.bne.es/resource/XX835767","http://viaf.org/viaf/87647084"
"http://datos.bne.es/resource/XX835769","http://viaf.org/viaf/87647107"
"http://datos.bne.es/resource/XX835781","http://viaf.org/viaf/27100030"
"http://datos.bne.es/resource/XX835783","http://viaf.org/viaf/87647153"
"http://datos.bne.es/resource/XX835784","http://viaf.org/viaf/67671290"
"http://datos.bne.es/resource/XX835786","http://viaf.org/viaf/87647176"
"http://datos.bne.es/resource/XX835791","http://viaf.org/viaf/87647195"
"http://datos.bne.es/resource/XX835797","http://viaf.org/viaf/87647225"
"http://datos.bne.es/resource/XX835802","http://viaf.org/viaf/87647239"
"http://datos.bne.es/resource/XX835804","http://viaf.org/viaf/87647256"
"http://datos.bne.es/resource/XX835807","http://viaf.org/viaf/84472343"
"http://datos.bne.es/resource/XX835810","http://viaf.org/viaf/27062313"
"http://datos.bne.es/resource/XX835812","http://viaf.org/viaf/109013417"
"http://datos.bne.es/resource/XX835816","http://viaf.org/viaf/60351482"
"http://datos.bne.es/resource/XX835820","http://viaf.org/viaf/117351448"
"http://datos.bne.es/resource/XX835829","http://viaf.org/viaf/3745913"
"http://datos.bne.es/resource/XX835840","http://viaf.org/viaf/87647327"
"http://datos.bne.es/resource/XX835843","http://viaf.org/viaf/291406065"
"http://datos.bne.es/resource/XX835850","http://viaf.org/viaf/87647343"
"http://datos.bne.es/resource/XX835857","http://viaf.org/viaf/108559281"
"http://datos.bne.es/resource/XX835861","http://viaf.org/viaf/87647370"
"http://datos.bne.es/resource/XX835865","http://viaf.org/viaf/87647406"
"http://datos.bne.es/resource/XX835878","http://viaf.org/viaf/14916796"
"http://datos.bne.es/resource/XX835888","http://viaf.org/viaf/87647481"
"http://datos.bne.es/resource/XX835893","http://viaf.org/viaf/70340431"
"http://datos.bne.es/resource/XX835905","http://viaf.org/viaf/67767211"
"http://datos.bne.es/resource/XX835906","http://viaf.org/viaf/100251470"
"http://datos.bne.es/resource/XX835917","http://viaf.org/viaf/76471032"
"http://datos.bne.es/resource/XX835922","http://viaf.org/viaf/75604799"
"http://datos.bne.es/resource/XX835924","http://viaf.org/viaf/1702400"
"http://datos.bne.es/resource/XX835930","http://viaf.org/viaf/33425348"
"http://datos.bne.es/resource/XX835932","http://viaf.org/viaf/71386440"
"http://datos.bne.es/resource/XX835936","http://viaf.org/viaf/87647596"
"http://datos.bne.es/resource/XX835945","http://viaf.org/viaf/87647614"
"http://datos.bne.es/resource/XX835948","http://viaf.org/viaf/24612541"
"http://datos.bne.es/resource/XX835950","http://viaf.org/viaf/87647633"
"http://datos.bne.es/resource/XX835960","http://viaf.org/viaf/66738183"
"http://datos.bne.es/resource/XX835969","http://viaf.org/viaf/40647522"
"http://datos.bne.es/resource/XX835974","http://viaf.org/viaf/76313954"
"http://datos.bne.es/resource/XX835975","http://viaf.org/viaf/87647680"
"http://datos.bne.es/resource/XX835976","http://viaf.org/viaf/24328795"
"http://datos.bne.es/resource/XX835978","http://viaf.org/viaf/87647698"
"http://datos.bne.es/resource/XX835982","http://viaf.org/viaf/87647717"
"http://datos.bne.es/resource/XX835983","http://viaf.org/viaf/22189212"
"http://datos.bne.es/resource/XX835985","http://viaf.org/viaf/112620349"
"http://datos.bne.es/resource/XX835988","http://viaf.org/viaf/77964694"
"http://datos.bne.es/resource/XX835994","http://viaf.org/viaf/87647755"
"http://datos.bne.es/resource/XX835995","http://viaf.org/viaf/107582059"
"http://datos.bne.es/resource/XX835996","http://viaf.org/viaf/87647764"
"http://datos.bne.es/resource/XX836004","http://viaf.org/viaf/87647819"
"http://datos.bne.es/resource/XX836011","http://viaf.org/viaf/21373453"
"http://datos.bne.es/resource/XX836017","http://viaf.org/viaf/26865238"
"http://datos.bne.es/resource/XX836028","http://viaf.org/viaf/13102140"
"http://datos.bne.es/resource/XX836041","http://viaf.org/viaf/262938015"
"http://datos.bne.es/resource/XX836043","http://viaf.org/viaf/51767890"
"http://datos.bne.es/resource/XX836044","http://viaf.org/viaf/153202583"
"http://datos.bne.es/resource/XX836053","http://viaf.org/viaf/92930311"
"http://datos.bne.es/resource/XX836056","http://viaf.org/viaf/87647916"
"http://datos.bne.es/resource/XX836065","http://viaf.org/viaf/2383597"
"http://datos.bne.es/resource/XX836067","http://viaf.org/viaf/87647944"
"http://datos.bne.es/resource/XX836073","http://viaf.org/viaf/307164503"
"http://datos.bne.es/resource/XX836085","http://viaf.org/viaf/87648004"
"http://datos.bne.es/resource/XX836086","http://viaf.org/viaf/168858990"
"http://datos.bne.es/resource/XX836090","http://viaf.org/viaf/87648027"
"http://datos.bne.es/resource/XX836096","http://viaf.org/viaf/16073221"
"http://datos.bne.es/resource/XX836111","http://viaf.org/viaf/87648070"
"http://datos.bne.es/resource/XX836112","http://viaf.org/viaf/87648089"
"http://datos.bne.es/resource/XX836121","http://viaf.org/viaf/4110829"
"http://datos.bne.es/resource/XX836127","http://viaf.org/viaf/14832905"
"http://datos.bne.es/resource/XX836128","http://viaf.org/viaf/169773584"
"http://datos.bne.es/resource/XX836131","http://viaf.org/viaf/54235666"
"http://datos.bne.es/resource/XX836140","http://viaf.org/viaf/77741113"
"http://datos.bne.es/resource/XX836142","http://viaf.org/viaf/87648129"
"http://datos.bne.es/resource/XX836143","http://viaf.org/viaf/24313062"
"http://datos.bne.es/resource/XX836145","http://viaf.org/viaf/76352034"
"http://datos.bne.es/resource/XX836146","http://viaf.org/viaf/87648140"
"http://datos.bne.es/resource/XX836147","http://viaf.org/viaf/41801319"
"http://datos.bne.es/resource/XX836157","http://viaf.org/viaf/51397140"
"http://datos.bne.es/resource/XX836160","http://viaf.org/viaf/87648172"
"http://datos.bne.es/resource/XX836163","http://viaf.org/viaf/87648193"
"http://datos.bne.es/resource/XX836175","http://viaf.org/viaf/87648247"
"http://datos.bne.es/resource/XX836192","http://viaf.org/viaf/37980709"
"http://datos.bne.es/resource/XX836200","http://viaf.org/viaf/87648309"
"http://datos.bne.es/resource/XX836202","http://viaf.org/viaf/91961621"
"http://datos.bne.es/resource/XX836203","http://viaf.org/viaf/87648321"
"http://datos.bne.es/resource/XX836204","http://viaf.org/viaf/29569698"
"http://datos.bne.es/resource/XX836207","http://viaf.org/viaf/16607795"
"http://datos.bne.es/resource/XX836208","http://viaf.org/viaf/87648345"
"http://datos.bne.es/resource/XX836209","http://viaf.org/viaf/87648350"
"http://datos.bne.es/resource/XX836233","http://viaf.org/viaf/45732990"
"http://datos.bne.es/resource/XX836234","http://viaf.org/viaf/110616728"
"http://datos.bne.es/resource/XX836243","http://viaf.org/viaf/1414861"
"http://datos.bne.es/resource/XX836250","http://viaf.org/viaf/87648500"
"http://datos.bne.es/resource/XX836263","http://viaf.org/viaf/87648516"
"http://datos.bne.es/resource/XX836264","http://viaf.org/viaf/307164506"
"http://datos.bne.es/resource/XX836265","http://viaf.org/viaf/1667171"
"http://datos.bne.es/resource/XX836284","http://viaf.org/viaf/57866850"
"http://datos.bne.es/resource/XX836291","http://viaf.org/viaf/121956947"
"http://datos.bne.es/resource/XX836299","http://viaf.org/viaf/87648592"
"http://datos.bne.es/resource/XX836301","http://viaf.org/viaf/87648603"
"http://datos.bne.es/resource/XX836302","http://viaf.org/viaf/117131417"
"http://datos.bne.es/resource/XX836303","http://viaf.org/viaf/107477499"
"http://datos.bne.es/resource/XX836305","http://viaf.org/viaf/87648619"
"http://datos.bne.es/resource/XX836308","http://viaf.org/viaf/70464941"
"http://datos.bne.es/resource/XX836321","http://viaf.org/viaf/35338109"
"http://datos.bne.es/resource/XX836323","http://viaf.org/viaf/87648657"
"http://datos.bne.es/resource/XX836342","http://viaf.org/viaf/115303980"
"http://datos.bne.es/resource/XX836344","http://viaf.org/viaf/87648707"
"http://datos.bne.es/resource/XX836348","http://viaf.org/viaf/68057350"
"http://datos.bne.es/resource/XX836350","http://viaf.org/viaf/309574749"
"http://datos.bne.es/resource/XX836360","http://viaf.org/viaf/87648776"
"http://datos.bne.es/resource/XX836366","http://viaf.org/viaf/87648782"
"http://datos.bne.es/resource/XX836369","http://viaf.org/viaf/87648814"
"http://datos.bne.es/resource/XX836371","http://viaf.org/viaf/32143795"
"http://datos.bne.es/resource/XX836373","http://viaf.org/viaf/87648833"
"http://datos.bne.es/resource/XX836377","http://viaf.org/viaf/87648867"
"http://datos.bne.es/resource/XX836379","http://viaf.org/viaf/17486864"
"http://datos.bne.es/resource/XX836381","http://viaf.org/viaf/40778462"
"http://datos.bne.es/resource/XX836392","http://viaf.org/viaf/6419734"
"http://datos.bne.es/resource/XX836408","http://viaf.org/viaf/87648920"
"http://datos.bne.es/resource/XX836410","http://viaf.org/viaf/87648949"
"http://datos.bne.es/resource/XX836415","http://viaf.org/viaf/87648954"
"http://datos.bne.es/resource/XX836418","http://viaf.org/viaf/87648965"
"http://datos.bne.es/resource/XX836425","http://viaf.org/viaf/13838576"
"http://datos.bne.es/resource/XX836432","http://viaf.org/viaf/87648996"
"http://datos.bne.es/resource/XX836438","http://viaf.org/viaf/25979151"
"http://datos.bne.es/resource/XX836449","http://viaf.org/viaf/49362577"
"http://datos.bne.es/resource/XX836467","http://viaf.org/viaf/87649082"
"http://datos.bne.es/resource/XX836470","http://viaf.org/viaf/87649095"
"http://datos.bne.es/resource/XX836473","http://viaf.org/viaf/48179037"
"http://datos.bne.es/resource/XX836475","http://viaf.org/viaf/87649105"
"http://datos.bne.es/resource/XX836477","http://viaf.org/viaf/16535335"
"http://datos.bne.es/resource/XX836479","http://viaf.org/viaf/107582071"
"http://datos.bne.es/resource/XX836482","http://viaf.org/viaf/87649133"
"http://datos.bne.es/resource/XX836485","http://viaf.org/viaf/87649146"
"http://datos.bne.es/resource/XX836487","http://viaf.org/viaf/53125189"
"http://datos.bne.es/resource/XX836490","http://viaf.org/viaf/87649151"
"http://datos.bne.es/resource/XX836498","http://viaf.org/viaf/58373265"
"http://datos.bne.es/resource/XX836501","http://viaf.org/viaf/87649198"
"http://datos.bne.es/resource/XX836502","http://viaf.org/viaf/87649200"
"http://datos.bne.es/resource/XX836520","http://viaf.org/viaf/87649285"
"http://datos.bne.es/resource/XX836522","http://viaf.org/viaf/57794267"
"http://datos.bne.es/resource/XX836529","http://viaf.org/viaf/65433448"
"http://datos.bne.es/resource/XX836530","http://viaf.org/viaf/23828814"
"http://datos.bne.es/resource/XX836532","http://viaf.org/viaf/87649339"
"http://datos.bne.es/resource/XX836570","http://viaf.org/viaf/232216879"
"http://datos.bne.es/resource/XX836578","http://viaf.org/viaf/29585528"
"http://datos.bne.es/resource/XX836579","http://viaf.org/viaf/71533834"
"http://datos.bne.es/resource/XX836581","http://viaf.org/viaf/37009671"
"http://datos.bne.es/resource/XX836584","http://viaf.org/viaf/87649432"
"http://datos.bne.es/resource/XX836587","http://viaf.org/viaf/87649450"
"http://datos.bne.es/resource/XX836589","http://viaf.org/viaf/94024720"
"http://datos.bne.es/resource/XX836593","http://viaf.org/viaf/87649478"
"http://datos.bne.es/resource/XX836598","http://viaf.org/viaf/87649497"
"http://datos.bne.es/resource/XX836612","http://viaf.org/viaf/51322230"
"http://datos.bne.es/resource/XX836613","http://viaf.org/viaf/17499938"
"http://datos.bne.es/resource/XX836616","http://viaf.org/viaf/34452380"
"http://datos.bne.es/resource/XX836622","http://viaf.org/viaf/87649581"
"http://datos.bne.es/resource/XX836626","http://viaf.org/viaf/2696494"
"http://datos.bne.es/resource/XX836628","http://viaf.org/viaf/2744509"
"http://datos.bne.es/resource/XX836630","http://viaf.org/viaf/49224595"
"http://datos.bne.es/resource/XX836640","http://viaf.org/viaf/87649649"
"http://datos.bne.es/resource/XX836646","http://viaf.org/viaf/87649654"
"http://datos.bne.es/resource/XX836653","http://viaf.org/viaf/49222216"
"http://datos.bne.es/resource/XX836661","http://viaf.org/viaf/76349192"
"http://datos.bne.es/resource/XX836665","http://viaf.org/viaf/87649736"
"http://datos.bne.es/resource/XX836674","http://viaf.org/viaf/87649762"
"http://datos.bne.es/resource/XX836692","http://viaf.org/viaf/62358271"
"http://datos.bne.es/resource/XX836698","http://viaf.org/viaf/49835763"
"http://datos.bne.es/resource/XX836703","http://viaf.org/viaf/56504811"
"http://datos.bne.es/resource/XX836711","http://viaf.org/viaf/87649817"
"http://datos.bne.es/resource/XX836719","http://viaf.org/viaf/98036850"
"http://datos.bne.es/resource/XX836734","http://viaf.org/viaf/87649886"
"http://datos.bne.es/resource/XX836741","http://viaf.org/viaf/22514787"
"http://datos.bne.es/resource/XX836742","http://viaf.org/viaf/26399348"
"http://datos.bne.es/resource/XX836749","http://viaf.org/viaf/87649926"
"http://datos.bne.es/resource/XX836750","http://viaf.org/viaf/27103622"
"http://datos.bne.es/resource/XX836754","http://viaf.org/viaf/37064916"
"http://datos.bne.es/resource/XX836759","http://viaf.org/viaf/87649957"
"http://datos.bne.es/resource/XX836768","http://viaf.org/viaf/21025481"
"http://datos.bne.es/resource/XX836782","http://viaf.org/viaf/87650069"
"http://datos.bne.es/resource/XX836784","http://viaf.org/viaf/87650076"
"http://datos.bne.es/resource/XX836785","http://viaf.org/viaf/87650082"
"http://datos.bne.es/resource/XX836786","http://viaf.org/viaf/87650095"
"http://datos.bne.es/resource/XX836795","http://viaf.org/viaf/67006028"
"http://datos.bne.es/resource/XX836808","http://viaf.org/viaf/87650198"
"http://datos.bne.es/resource/XX836817","http://viaf.org/viaf/87650200"
"http://datos.bne.es/resource/XX836818","http://viaf.org/viaf/14821616"
"http://datos.bne.es/resource/XX836829","http://viaf.org/viaf/87650263"
"http://datos.bne.es/resource/XX836835","http://viaf.org/viaf/87650302"
"http://datos.bne.es/resource/XX836842","http://viaf.org/viaf/87650318"
"http://datos.bne.es/resource/XX836846","http://viaf.org/viaf/87650339"
"http://datos.bne.es/resource/XX836848","http://viaf.org/viaf/49299465"
"http://datos.bne.es/resource/XX836854","http://viaf.org/viaf/87650373"
"http://datos.bne.es/resource/XX836859","http://viaf.org/viaf/4665339"
"http://datos.bne.es/resource/XX836861","http://viaf.org/viaf/38634376"
"http://datos.bne.es/resource/XX836865","http://viaf.org/viaf/107011014"
"http://datos.bne.es/resource/XX836872","http://viaf.org/viaf/109670614"
"http://datos.bne.es/resource/XX836889","http://viaf.org/viaf/87650478"
"http://datos.bne.es/resource/XX836900","http://viaf.org/viaf/87650497"
"http://datos.bne.es/resource/XX836901","http://viaf.org/viaf/7564873"
"http://datos.bne.es/resource/XX836907","http://viaf.org/viaf/169872582"
"http://datos.bne.es/resource/XX836908","http://viaf.org/viaf/5181325"
"http://datos.bne.es/resource/XX836919","http://viaf.org/viaf/107011033"
"http://datos.bne.es/resource/XX836921","http://viaf.org/viaf/73851277"
"http://datos.bne.es/resource/XX836937","http://viaf.org/viaf/41869919"
"http://datos.bne.es/resource/XX836943","http://viaf.org/viaf/87650599"
"http://datos.bne.es/resource/XX836948","http://viaf.org/viaf/72732469"
"http://datos.bne.es/resource/XX836952","http://viaf.org/viaf/87650620"
"http://datos.bne.es/resource/XX836955","http://viaf.org/viaf/18058599"
"http://datos.bne.es/resource/XX836962","http://viaf.org/viaf/80629692"
"http://datos.bne.es/resource/XX836967","http://viaf.org/viaf/42040617"
"http://datos.bne.es/resource/XX836970","http://viaf.org/viaf/36982283"
"http://datos.bne.es/resource/XX836973","http://viaf.org/viaf/87650683"
"http://datos.bne.es/resource/XX836989","http://viaf.org/viaf/110928968"
"http://datos.bne.es/resource/XX836991","http://viaf.org/viaf/87650758"
"http://datos.bne.es/resource/XX836992","http://viaf.org/viaf/87650762"
"http://datos.bne.es/resource/XX836999","http://viaf.org/viaf/55882518"
"http://datos.bne.es/resource/XX837019","http://viaf.org/viaf/11129691"
"http://datos.bne.es/resource/XX837032","http://viaf.org/viaf/90705775"
"http://datos.bne.es/resource/XX837035","http://viaf.org/viaf/87650903"
"http://datos.bne.es/resource/XX837036","http://viaf.org/viaf/17232686"
"http://datos.bne.es/resource/XX837041","http://viaf.org/viaf/87650926"
"http://datos.bne.es/resource/XX837045","http://viaf.org/viaf/87650957"
"http://datos.bne.es/resource/XX837047","http://viaf.org/viaf/91237065"
"http://datos.bne.es/resource/XX837048","http://viaf.org/viaf/87650961"
"http://datos.bne.es/resource/XX837052","http://viaf.org/viaf/87650988"
"http://datos.bne.es/resource/XX837063","http://viaf.org/viaf/5031064"
"http://datos.bne.es/resource/XX837067","http://viaf.org/viaf/87651068"
"http://datos.bne.es/resource/XX837083","http://viaf.org/viaf/63217302"
"http://datos.bne.es/resource/XX837087","http://viaf.org/viaf/87651075"
"http://datos.bne.es/resource/XX837097","http://viaf.org/viaf/87651113"
"http://datos.bne.es/resource/XX837098","http://viaf.org/viaf/87651121"
"http://datos.bne.es/resource/XX837102","http://viaf.org/viaf/87651132"
"http://datos.bne.es/resource/XX837103","http://viaf.org/viaf/87651145"
"http://datos.bne.es/resource/XX837108","http://viaf.org/viaf/69017047"
"http://datos.bne.es/resource/XX837110","http://viaf.org/viaf/170009406"
"http://datos.bne.es/resource/XX837117","http://viaf.org/viaf/21403409"
"http://datos.bne.es/resource/XX837126","http://viaf.org/viaf/63335502"
"http://datos.bne.es/resource/XX837139","http://viaf.org/viaf/5225226"
"http://datos.bne.es/resource/XX837149","http://viaf.org/viaf/89018496"
"http://datos.bne.es/resource/XX837153","http://viaf.org/viaf/74076597"
"http://datos.bne.es/resource/XX837158","http://viaf.org/viaf/67006269"
"http://datos.bne.es/resource/XX837159","http://viaf.org/viaf/87651236"
"http://datos.bne.es/resource/XX837165","http://viaf.org/viaf/87651243"
"http://datos.bne.es/resource/XX837167","http://viaf.org/viaf/7405633"
"http://datos.bne.es/resource/XX837198","http://viaf.org/viaf/87651301"
"http://datos.bne.es/resource/XX837203","http://viaf.org/viaf/87651329"
"http://datos.bne.es/resource/XX837206","http://viaf.org/viaf/28342947"
"http://datos.bne.es/resource/XX837207","http://viaf.org/viaf/93526458"
"http://datos.bne.es/resource/XX837209","http://viaf.org/viaf/7409128"
"http://datos.bne.es/resource/XX837224","http://viaf.org/viaf/97630837"
"http://datos.bne.es/resource/XX837260","http://viaf.org/viaf/87651454"
"http://datos.bne.es/resource/XX837263","http://viaf.org/viaf/87651477"
"http://datos.bne.es/resource/XX837264","http://viaf.org/viaf/87651483"
"http://datos.bne.es/resource/XX837268","http://viaf.org/viaf/26782276"
"http://datos.bne.es/resource/XX837275","http://viaf.org/viaf/87651514"
"http://datos.bne.es/resource/XX837278","http://viaf.org/viaf/169194056"
"http://datos.bne.es/resource/XX837281","http://viaf.org/viaf/76335413"
"http://datos.bne.es/resource/XX837289","http://viaf.org/viaf/87651546"
"http://datos.bne.es/resource/XX837304","http://viaf.org/viaf/87651580"
"http://datos.bne.es/resource/XX837307","http://viaf.org/viaf/51790425"
"http://datos.bne.es/resource/XX837309","http://viaf.org/viaf/87651611"
"http://datos.bne.es/resource/XX837322","http://viaf.org/viaf/51708693"
"http://datos.bne.es/resource/XX837323","http://viaf.org/viaf/59152185"
"http://datos.bne.es/resource/XX837329","http://viaf.org/viaf/28777490"
"http://datos.bne.es/resource/XX837334","http://viaf.org/viaf/87651676"
"http://datos.bne.es/resource/XX837339","http://viaf.org/viaf/7662867"
"http://datos.bne.es/resource/XX837342","http://viaf.org/viaf/87651719"
"http://datos.bne.es/resource/XX837343","http://viaf.org/viaf/5138835"
"http://datos.bne.es/resource/XX837345","http://viaf.org/viaf/87651726"
"http://datos.bne.es/resource/XX837353","http://viaf.org/viaf/87651757"
"http://datos.bne.es/resource/XX837355","http://viaf.org/viaf/21165790"
"http://datos.bne.es/resource/XX837361","http://viaf.org/viaf/87651790"
"http://datos.bne.es/resource/XX837362","http://viaf.org/viaf/11130108"
"http://datos.bne.es/resource/XX837366","http://viaf.org/viaf/23625137"
"http://datos.bne.es/resource/XX837370","http://viaf.org/viaf/87651816"
"http://datos.bne.es/resource/XX837381","http://viaf.org/viaf/87651863"
"http://datos.bne.es/resource/XX837389","http://viaf.org/viaf/38545262"
"http://datos.bne.es/resource/XX837392","http://viaf.org/viaf/94571820"
"http://datos.bne.es/resource/XX837403","http://viaf.org/viaf/87651941"
"http://datos.bne.es/resource/XX837413","http://viaf.org/viaf/43316773"
"http://datos.bne.es/resource/XX837414","http://viaf.org/viaf/305141227"
"http://datos.bne.es/resource/XX837416","http://viaf.org/viaf/64069769"
"http://datos.bne.es/resource/XX837417","http://viaf.org/viaf/69183416"
"http://datos.bne.es/resource/XX837420","http://viaf.org/viaf/87652004"
"http://datos.bne.es/resource/XX837425","http://viaf.org/viaf/87652036"
"http://datos.bne.es/resource/XX837429","http://viaf.org/viaf/87652058"
"http://datos.bne.es/resource/XX837431","http://viaf.org/viaf/87652062"
"http://datos.bne.es/resource/XX837450","http://viaf.org/viaf/70763460"
"http://datos.bne.es/resource/XX837477","http://viaf.org/viaf/12319333"
"http://datos.bne.es/resource/XX837479","http://viaf.org/viaf/87652129"
"http://datos.bne.es/resource/XX837485","http://viaf.org/viaf/87652155"
"http://datos.bne.es/resource/XX837491","http://viaf.org/viaf/87652164"
"http://datos.bne.es/resource/XX837492","http://viaf.org/viaf/33523829"
"http://datos.bne.es/resource/XX837497","http://viaf.org/viaf/87652186"
"http://datos.bne.es/resource/XX837504","http://viaf.org/viaf/77790960"
"http://datos.bne.es/resource/XX837509","http://viaf.org/viaf/21032586"
"http://datos.bne.es/resource/XX837513","http://viaf.org/viaf/87652210"
"http://datos.bne.es/resource/XX837520","http://viaf.org/viaf/1586425"
"http://datos.bne.es/resource/XX837551","http://viaf.org/viaf/87652275"
"http://datos.bne.es/resource/XX837554","http://viaf.org/viaf/2471646"
"http://datos.bne.es/resource/XX837557","http://viaf.org/viaf/46786511"
"http://datos.bne.es/resource/XX837560","http://viaf.org/viaf/93477288"
"http://datos.bne.es/resource/XX837569","http://viaf.org/viaf/27070078"
"http://datos.bne.es/resource/XX837583","http://viaf.org/viaf/180318203"
"http://datos.bne.es/resource/XX837613","http://viaf.org/viaf/87652350"
"http://datos.bne.es/resource/XX837619","http://viaf.org/viaf/17270137"
"http://datos.bne.es/resource/XX837623","http://viaf.org/viaf/87652378"
"http://datos.bne.es/resource/XX837627","http://viaf.org/viaf/87652384"
"http://datos.bne.es/resource/XX837630","http://viaf.org/viaf/87652397"
"http://datos.bne.es/resource/XX837640","http://viaf.org/viaf/87652402"
"http://datos.bne.es/resource/XX837651","http://viaf.org/viaf/50650129"
"http://datos.bne.es/resource/XX837665","http://viaf.org/viaf/87652441"
"http://datos.bne.es/resource/XX837672","http://viaf.org/viaf/43148745"
"http://datos.bne.es/resource/XX837675","http://viaf.org/viaf/87652456"
"http://datos.bne.es/resource/XX837691","http://viaf.org/viaf/87652487"
"http://datos.bne.es/resource/XX837694","http://viaf.org/viaf/45971754"
"http://datos.bne.es/resource/XX837697","http://viaf.org/viaf/87652494"
"http://datos.bne.es/resource/XX837700","http://viaf.org/viaf/87652516"
"http://datos.bne.es/resource/XX837701","http://viaf.org/viaf/294297271"
"http://datos.bne.es/resource/XX837708","http://viaf.org/viaf/50072427"
"http://datos.bne.es/resource/XX837709","http://viaf.org/viaf/87652544"
"http://datos.bne.es/resource/XX837711","http://viaf.org/viaf/87652559"
"http://datos.bne.es/resource/XX837713","http://viaf.org/viaf/87652571"
"http://datos.bne.es/resource/XX837721","http://viaf.org/viaf/22326404"
"http://datos.bne.es/resource/XX837729","http://viaf.org/viaf/87652603"
"http://datos.bne.es/resource/XX837737","http://viaf.org/viaf/87652619"
"http://datos.bne.es/resource/XX837744","http://viaf.org/viaf/24786313"
"http://datos.bne.es/resource/XX837764","http://viaf.org/viaf/7388218"
"http://datos.bne.es/resource/XX837773","http://viaf.org/viaf/46004485"
"http://datos.bne.es/resource/XX837778","http://viaf.org/viaf/12324934"
"http://datos.bne.es/resource/XX837790","http://viaf.org/viaf/87652724"
"http://datos.bne.es/resource/XX837792","http://viaf.org/viaf/87652730"
"http://datos.bne.es/resource/XX837802","http://viaf.org/viaf/87652753"
"http://datos.bne.es/resource/XX837803","http://viaf.org/viaf/26653432"
"http://datos.bne.es/resource/XX837804","http://viaf.org/viaf/87652769"
"http://datos.bne.es/resource/XX837810","http://viaf.org/viaf/87652776"
"http://datos.bne.es/resource/XX837812","http://viaf.org/viaf/72761514"
"http://datos.bne.es/resource/XX837821","http://viaf.org/viaf/2419933"
"http://datos.bne.es/resource/XX837823","http://viaf.org/viaf/68596966"
"http://datos.bne.es/resource/XX837827","http://viaf.org/viaf/87652805"
"http://datos.bne.es/resource/XX837835","http://viaf.org/viaf/87652846"
"http://datos.bne.es/resource/XX837839","http://viaf.org/viaf/87652851"
"http://datos.bne.es/resource/XX837847","http://viaf.org/viaf/87652880"
"http://datos.bne.es/resource/XX837848","http://viaf.org/viaf/169025302"
"http://datos.bne.es/resource/XX837855","http://viaf.org/viaf/72634854"
"http://datos.bne.es/resource/XX837857","http://viaf.org/viaf/14006113"
"http://datos.bne.es/resource/XX837863","http://viaf.org/viaf/87652931"
"http://datos.bne.es/resource/XX837865","http://viaf.org/viaf/87652949"
"http://datos.bne.es/resource/XX837871","http://viaf.org/viaf/74537187"
"http://datos.bne.es/resource/XX837878","http://viaf.org/viaf/87652965"
"http://datos.bne.es/resource/XX837880","http://viaf.org/viaf/307164515"
"http://datos.bne.es/resource/XX837887","http://viaf.org/viaf/87653013"
"http://datos.bne.es/resource/XX837889","http://viaf.org/viaf/77684297"
"http://datos.bne.es/resource/XX837891","http://viaf.org/viaf/58069084"
"http://datos.bne.es/resource/XX837894","http://viaf.org/viaf/94963154"
"http://datos.bne.es/resource/XX837897","http://viaf.org/viaf/100172510"
"http://datos.bne.es/resource/XX837905","http://viaf.org/viaf/23383311"
"http://datos.bne.es/resource/XX837909","http://viaf.org/viaf/51051992"
"http://datos.bne.es/resource/XX837914","http://viaf.org/viaf/87653066"
"http://datos.bne.es/resource/XX837924","http://viaf.org/viaf/169501219"
"http://datos.bne.es/resource/XX837931","http://viaf.org/viaf/15026734"
"http://datos.bne.es/resource/XX837935","http://viaf.org/viaf/57726394"
"http://datos.bne.es/resource/XX837960","http://viaf.org/viaf/87653169"
"http://datos.bne.es/resource/XX837961","http://viaf.org/viaf/87653176"
"http://datos.bne.es/resource/XX837971","http://viaf.org/viaf/87653202"
"http://datos.bne.es/resource/XX837977","http://viaf.org/viaf/31113383"
"http://datos.bne.es/resource/XX837990","http://viaf.org/viaf/59316649"
"http://datos.bne.es/resource/XX837994","http://viaf.org/viaf/87653256"
"http://datos.bne.es/resource/XX838033","http://viaf.org/viaf/19666131"
"http://datos.bne.es/resource/XX838034","http://viaf.org/viaf/87653391"
"http://datos.bne.es/resource/XX838035","http://viaf.org/viaf/107011108"
"http://datos.bne.es/resource/XX838040","http://viaf.org/viaf/90705813"
"http://datos.bne.es/resource/XX838041","http://viaf.org/viaf/87653423"
